,Name,Race,Class_1,Subclass_1,Class_level_1,Class_2,Subclass_2,Class_level_2,Num_of_classes,Total_lvl,Alignment,Skills,Feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,Spellcaster,Num_of_spells
147,quizzical_boyd,Triton,Paladin,Oath of Ancients,16,,,,1,16,LN,Athletics; Religion; Perception; Persuasion,Great Weapon Master; Mage Slayer; Heavy Armor Master; Mounted Combatant,224,21,20,11,18,11,13,22,True,27
148,wonderful_archimedes,Half-Orc,Barbarian,Path of the Ancestral Guardian,16,,,,1,16,,Athletics; History; Insight; Perception; Intimidation,Resilient; Great Weapon Master,225,20,20,20,20,14,15,15,True,2
149,flamboyant_kirch,Kenku,Ranger,Gloom Stalker,16,,,,1,16,,Athletics; Acrobatics; Stealth; Investigation; Insight; Perception; Survival,Lucky; Sharpshooter,116,16,12,20,13,10,16,8,True,15
150,brave_volhard,Elf,Cleric,Death Domain,16,,,,1,16,LE,History; Religion; Medicine; Perception; Persuasion,War Caster,115,17,13,12,14,12,20,10,True,36
151,dazzling_austin,Elf,Cleric,Trickery Domain,16,,,,1,16,,History; Religion; Insight; Medicine; Perception,,176,17,10,13,16,14,20,12,True,10
152,amazing_mclean,Triton,Bard,College of Glamour,16,,,,1,16,,Athletics; Acrobatics; Insight; Deception; Performance,War Caster,121,11,18,8,14,10,10,20,False,0
153,stoic_hellman,Gith,Druid,Circle of Twilight,16,,,,1,16,,Nature; Medicine; Intimidation; Persuasion,,160,20,10,13,14,19,20,11,False,0
154,festive_faraday,Warforged,Barbarian,Path of the Limit Breaker,16,,,,1,16,,Athletics; Animal Handling; Survival; Intimidation,Durable; Great Weapon Master,302,20,22,14,20,6,9,13,False,0
155,competent_beaver,Dragonborn,Sorcerer,Draconic Bloodline,16,,,,1,16,,Athletics; Arcana; Intimidation; Persuasion,Spell Sniper; War Caster,160,14,14,12,16,11,11,20,False,0
156,sad_bell,Dragonborn,Sorcerer,Draconic Bloodline,16,,,,1,16,,Athletics; Arcana; Intimidation; Persuasion,Spell Sniper; War Caster,160,14,14,12,16,11,11,20,False,0
157,xenodochial_leavitt,Human,Mystic,Order of the Wu Jen,16,,,,1,16,NE,Arcana; Religion; Insight; Medicine; Perception; Survival,,150,17,12,19,20,22,12,4,True,3
158,lucid_panini,Elf,Wizard,School of Transmutation,16,,,,1,16,NG,Arcana; Investigation; Insight; Perception; Persuasion,Resilient; Observant,98,13,8,16,14,20,12,12,True,49
159,determined_swanson,Half-Elf,Rogue,Arcane Trickster,16,,,,1,16,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception,Elven Accuracy; Alert,105,19,11,20,11,20,14,16,False,0
160,pensive_black,Elf,Ranger,Beast Master,16,,,,1,16,,Stealth; History; Animal Handling; Perception; Survival; Persuasion,,150,16,12,20,14,12,12,14,True,12
161,wonderful_hypatia,Human,Paladin,Oath of Devotion,16,,,,1,16,,History; Insight; Intimidation; Persuasion,,229,18,16,13,18,14,12,14,True,8
162,affectionate_kowalevski,Dragonborn,Fighter,Battle Master,16,,,,1,16,,Athletics; History; Investigation; Survival,,216,16,20,20,20,14,14,14,False,0
163,quirky_dirac,Lizardfolk,Fighter,Champion,16,,,,1,16,,Athletics; Acrobatics; Insight; Perception; Survival; Persuasion,,164,16,20,16,18,12,12,9,False,0
164,zen_kowalevski,Human,Wizard,School of Conjuration,16,,,,1,16,LE,Arcana; History; Insight; Intimidation; Persuasion,Inspiring Leader; Tough,130,10,8,10,14,20,12,16,True,41
165,compassionate_black,Elf,Warlock,The Great Old One,16,,,,1,16,NE,Arcana; Perception; Survival; Deception; Intimidation; Persuasion,Keen Mind,111,14,9,16,15,13,12,17,True,21
166,competent_kirch,Goblin,Sorcerer,Wild Magic,16,,,,1,16,,Stealth; Arcana; Deception; Intimidation,Lucky,104,13,8,17,14,12,10,20,False,0
167,eloquent_tu,Turtle,Druid,Circle of the Land,16,,,,1,16,,Stealth; Nature; Animal Handling; Survival; Deception,,153,14,10,12,18,13,20,10,True,8
168,silly_joliot,Halfling,Wizard,School of Necromancy,16,,,,1,16,,Arcana; History; Investigation; Religion,War Caster; Second Chance,144,11,10,13,16,20,13,13,True,1
169,awesome_nobel,Firbolg,Druid,Circle of the Moon,15,,,,1,15,NN,Nature; Religion; Animal Handling; Medicine,Keen Mind; Observant; Alert,98,13,14,11,12,15,17,9,False,0
170,happy_williamson,Firbolg,Warlock,The Celestial,15,,,,1,15,,Arcana; History; Investigation; Deception; Persuasion,,105,12,10,14,14,12,12,19,True,9
171,angry_beaver,Leonin,Fighter,Battle Master,15,,,,1,15,,Athletics; Acrobatics; Animal Handling; Survival,Great Weapon Master; Athlete; Lucky,166,15,18,18,18,10,14,16,False,0
172,recursing_maxwell,Dwarf,Cleric,Forge Domain,15,,,,1,15,NG,Religion; Insight; Medicine; Persuasion,,123,23,23,10,16,10,20,10,True,10
173,magical_khorana,Gnome,Wizard,School of Evocation,15,,,,1,15,,Arcana; History; Religion; Insight,,137,19,12,20,20,20,18,13,False,0
174,laughing_hofstadter,Aarakocra,Cleric,Life Domain,15,,,,1,15,,History; Religion; Insight; Medicine,,138,19,10,14,18,8,20,8,True,10
175,sharp_boyd,Aasimar,Sorcerer,Storm Sorcery,15,,,,1,15,,Arcana; History; Intimidation; Persuasion,,122,12,8,14,18,8,12,20,False,0
176,elegant_agnesi,Human,Fighter,Champion,15,,,,1,15,,Athletics; Acrobatics; Animal Handling; Survival,,169,21,20,18,20,9,9,9,False,0
177,priceless_buck,Human,Artificer,Alchemist,15,,,,1,15,,Arcana; History; Investigation; Nature; Medicine; Perception,Keen Mind; Observant; Prodigy,63,12,8,8,8,20,16,15,True,8
178,stoic_williams,Turtle,Fighter,Eldritch Knight,15,,,,1,15,,Athletics; Acrobatics; Perception; Survival; Intimidation,Polearm Master; Great Weapon Master; Tough,184,17,20,12,14,14,9,10,False,0
179,brave_visvesvaraya,Halfling,Warlock,The Celestial,15,,,,1,15,,Sleight of Hand; Stealth; Arcana; Investigation,Dungeon Delver; Moderately Armored,132,14,12,16,14,8,11,17,True,2
180,recursing_lumiere,Goblin,Artificer,Artillerist,15,,,,1,15,,Sleight of Hand; Arcana; Religion; Medicine,,138,14,6,14,16,18,9,9,True,8
181,admiring_swartz,Goblin,Artificer,Battle Smith,15,,,,1,15,,Arcana; Insight; Perception; Persuasion,,144,15,8,12,16,19,12,14,True,8
182,quizzical_hypatia,Triton,Fighter,Eldritch Knight,15,,,,1,15,,Athletics; Acrobatics; Perception; Intimidation,,137,16,20,16,17,16,11,14,False,0
183,optimistic_ellis,Triton,Monk,Way of the Kensei,15,,,,1,15,,Athletics; Acrobatics; Stealth; Intimidation,,103,19,14,20,14,11,18,10,False,0
184,serene_grothendieck,Firbolg,Bard,College of Swords,15,,,,1,15,,Acrobatics; Perception; Intimidation; Performance; Persuasion,,135,13,18,14,13,12,14,10,False,0
185,eager_kapitsa,Human,Paladin,Oath of Conquest,15,,,,1,15,,History; Insight; Survival; Intimidation; Persuasion,Tough; Great Weapon Master; Shield Master; Heavy Armor Master,240,17,20,15,18,18,15,20,True,8
186,festive_northcutt,Human,Monk,Way of the Open Hand,15,,,,1,15,,Athletics; Acrobatics; Stealth; Deception,,138,18,16,19,18,12,19,13,False,0
187,friendly_shaw,Genasi,Wizard,School of Conjuration,15,,,,1,15,,Arcana; History; Investigation; Religion,War Caster; Spell Sniper,103,11,12,13,16,20,15,12,False,0
188,friendly_shaw,Tabaxi,Rogue,Swashbuckler,15,,,,1,15,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception,,97,15,9,20,14,10,13,20,False,0
189,inspiring_napier,Gith,Bard,College of Glamour,15,,,,1,15,LN,Stealth; Insight; Intimidation; Performance; Persuasion,Inspiring Leader,108,13,10,12,14,14,10,20,False,0
190,zen_hoover,Human,Sorcerer,Shadow Magic,15,,,,1,15,CN,Arcana; Investigation; Deception; Intimidation; Persuasion,Keen Mind,150,16,12,14,16,18,14,16,True,10
191,zen_wozniak,Elf,Wizard,School of Evocation,15,,,,1,15,,Arcana; History; Investigation; Insight; Perception,War Caster,137,17,12,19,18,21,13,13,True,54
192,loving_ride,Aasimar,Paladin,Oath of Ancients,15,,,,1,15,NG,Athletics; Medicine; Survival; Persuasion,Shield Master; Mage Slayer,142,27,21,14,14,11,14,16,True,19
193,trusting_mirzakhani,Halfling,Rogue,Arcane Trickster,15,,,,1,15,,Acrobatics; Sleight of Hand; Arcana; Insight; Perception; Deception; Performance,Mobile; Squat Nimbleness; Bountiful Luck; Resilient,65,15,8,18,8,15,8,17,False,0
194,optimistic_mclaren,Half-Orc,Fighter,Champion,15,,,,1,15,,Acrobatics; Animal Handling; Survival; Intimidation; Performance,Great Weapon Master; Heavy Armor Master,180,17,21,12,15,8,8,9,False,0
195,awesome_euclid,Half-Elf,Fighter,Champion,15,,,,1,15,,Athletics; Acrobatics; Animal Handling; Intimidation,,106,16,20,17,12,11,12,8,False,0
196,zen_pascal,Human,Wizard,School of Transmutation,15,,,,1,15,,Arcana; History; Investigation; Insight,Observant,62,12,11,15,11,20,11,14,True,1
197,affectionate_dhawan,Half-Elf,Wizard,School of Enchantment,15,,,,1,15,,Arcana; History; Nature; Religion; Animal Handling; Medicine,,132,12,17,14,20,19,17,12,False,0
198,gifted_tesla,Human,Wizard,School of Conjuration,15,,,,1,15,LG,Arcana; History; Religion; Insight,,137,15,18,20,20,20,19,17,True,39
199,keen_jones,Genasi,Warlock,The Archfey,15,,,,1,15,,Stealth; Arcana; Investigation; Deception,Lucky,123,11,8,10,16,12,11,20,False,0
200,tender_ramanujan,Elf,Rogue,Inquisitive,15,,,,1,15,,Acrobatics; Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception,,180,16,14,20,18,13,12,10,False,0
201,fervent_dhawan,Half-Elf,Wizard,School of Divination,15,,,,1,15,CN,Sleight of Hand; Stealth; Investigation; Insight; Deception,,124,12,15,13,18,20,15,11,False,0
202,relaxed_carson,Human,Fighter,Champion,15,,,,1,15,,Athletics; History; Survival; Persuasion,Great Weapon Master; Lucky; Alert; Athlete,163,19,17,16,16,9,10,10,False,0
203,adoring_gould,Kobold,Monk,Way of the Drunken Master,15,,,,1,15,LN,Athletics; Acrobatics; Animal Handling; Insight; Survival; Performance,Mobile; Athlete; Squat Nimbleness,111,19,10,20,14,12,18,10,False,0
204,serene_margulis,Tiefling,Sorcerer,Draconic Bloodline,15,,,,1,15,,Acrobatics; Arcana; Insight; Performance,War Caster; Shield Master; Elemental Adept,165,21,16,16,18,13,14,20,False,0
205,crazy_moore,Half-Orc,Bard,College of Glamour,15,,,,1,15,,Animal Handling; Insight; Perception; Survival; Intimidation,Actor,128,11,14,10,16,15,15,19,False,0
206,nifty_bhabha,Tiefling,Druid,Circle of the Shepherd,15,,,,1,15,,Nature; Insight; Perception; Survival,Observant; War Caster,141,15,8,15,17,14,20,13,False,0
207,friendly_noyce,Half-Orc,Fighter,Battle Master,15,,,,1,15,,History; Animal Handling; Insight; Intimidation; Persuasion,Great Weapon Master,225,16,20,14,20,15,14,13,False,0
208,frosty_hugle,Gnome,Barbarian,Path of the Berserker,15,,,,1,15,,Athletics; Intimidation; Persuasion,,200,15,15,14,17,12,10,14,False,0
209,peaceful_blackburn,Human,Paladin,Oath of Vengeance,15,,,,1,15,,Athletics; Insight; Perception; Intimidation; Persuasion,Polearm Master; Great Weapon Master; Resilient,169,18,25,10,18,8,13,17,True,8
210,optimistic_heisenberg,Human,Barbarian,Path of the Totem Warrior,15,,,,1,15,CG,Athletics; Stealth; Perception; Survival; Intimidation,Sentinel; Polearm Master,201,20,25,18,18,8,12,10,False,0
211,mystifying_lamarr,Human,Paladin,Oath of Vengeance,15,,,,1,15,,Athletics; Insight; Perception; Intimidation; Persuasion,Polearm Master; Great Weapon Master; Resilient,132,16,18,10,14,8,10,16,True,8
212,nostalgic_meitner,Half-Orc,Paladin,Oath of Vengeance,15,,,,1,15,CG,Athletics; Insight; Perception; Intimidation; Persuasion,Great Weapon Master,153,16,18,10,16,8,10,16,True,8
213,admiring_williams,Elf,Fighter,Eldritch Knight,15,,,,1,15,CG,Acrobatics; Stealth; Insight; Perception; Survival,War Caster; Sentinel; Resilient,139,24,19,20,14,16,12,8,False,0
214,angry_goodall,Elf,Fighter,Battle Master,15,,,,1,15,,Athletics; Perception; Survival; Intimidation,Crossbow Expert; Sharpshooter,170,16,8,20,18,9,14,10,False,0
215,goofy_hodgkin,Human,Barbarian,Path of the Totem Warrior,15,,,,1,15,,Athletics; Nature; Perception; Survival; Intimidation,Sentinel; Polearm Master,201,20,25,18,18,8,12,10,False,0
216,amazing_moore,Dragonborn,Sorcerer,Draconic Bloodline,15,,,,1,15,,Arcana; Religion; Insight; Intimidation,,119,14,12,13,15,13,9,20,False,0
217,eager_haslett,Elf,Cleric,Life Domain,15,,,,1,15,,Religion; Insight; Medicine; Perception; Persuasion,,118,18,16,14,13,10,18,11,True,10
218,infallible_bhaskara,Half-Elf,Ranger,Beast Master,15,,,,1,15,,Investigation; Nature; Animal Handling; Insight; Perception,,151,15,10,19,14,12,14,15,False,0
219,nostalgic_rosalind,Elf,Druid,Circle of the Moon,15,,,,1,15,,Nature; Animal Handling; Medicine; Perception; Survival,,118,14,9,17,14,12,19,9,False,0
220,eloquent_kowalevski,Elf,Rogue,Arcane Trickster,15,,,,1,15,,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,104,14,11,19,13,17,11,12,False,0
221,thirsty_herschel,Goliath,Barbarian,Path of the Totem Warrior,15,,,,1,15,,Athletics; Nature; Animal Handling; Survival; Intimidation,,202,16,19,14,19,8,11,9,False,0
222,pensive_hawking,Warforged,Artificer,Battle Smith,14,,,,1,14,,Stealth; Arcana; History; Investigation; Persuasion,Healer,101,22,8,14,14,20,10,12,True,78
223,vigorous_goldberg,Tiefling,Warlock,The Fiend,14,,,,1,14,,Athletics; Arcana; Deception; Intimidation,,136,12,12,13,18,8,10,20,True,7
224,hardcore_bartik,Elf,Wizard,School of Necromancy,14,,,,1,14,,Arcana; History; Medicine; Perception; Persuasion,Observant; Spell Sniper,107,11,12,13,16,18,7,11,True,37
225,recursing_kalam,Tiefling,Bard,College of Glamour,14,,,,1,14,CN,Acrobatics; Deception; Intimidation; Performance; Persuasion,,134,17,12,20,15,15,13,20,True,21
226,wonderful_galileo,Tiefling,Bard,College of Glamour,14,,,,1,14,,Acrobatics; Deception; Intimidation; Performance; Persuasion,,134,16,12,20,15,15,13,20,False,0
227,brave_wozniak,Tiefling,Wizard,School of Enchantment,14,,,,1,14,,Acrobatics; Arcana; Investigation; Performance,War Caster; Flames of Phlegethos; Infernal Constitution,140,20,14,16,18,20,13,20,False,0
228,vibrant_villani,Elf,Rogue,Thief,14,,,,1,14,,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,Tough; Alert; Resilient; Mobile,182,16,13,20,17,15,13,16,False,0
229,wizardly_edison,Dwarf,Rogue,Thief,14,,,,1,14,,Acrobatics; Sleight of Hand; Stealth; Arcana; Investigation; Insight; Perception; Deception; Persuasion,Tough; Alert; Resilient; Skilled,182,15,10,18,15,16,15,14,False,0
230,suspicious_dubinsky,Human,Sorcerer,Shadow Magic,14,,,,1,14,,Stealth; Arcana; Investigation; Insight; Deception; Persuasion,Observant; Prodigy; War Caster; Tough,168,11,10,12,18,14,12,18,True,1
231,stoic_chatelet,Human,Barbarian,Path of the Totem Warrior,14,,,,1,14,,Athletics; Acrobatics; Stealth; Investigation; Insight; Perception; Survival; Intimidation,Prodigy; Tough; Skilled; Alert,238,15,19,14,16,13,12,10,False,0
232,reverent_brattain,Goliath,Monk,Way of the Open Hand,14,,,,1,14,,Athletics; Acrobatics; Stealth; Persuasion,Sentinel; Tough; Mobile,182,20,13,20,17,11,17,11,False,0
233,zealous_dirac,Shifter,Rogue,Assassin,14,,,,1,14,,Athletics; Stealth; Religion; Insight; Deception; Intimidation; Persuasion,,143,16,11,20,20,11,12,14,False,0
234,gifted_swartz,Warforged,Fighter,Battle Master,14,,,,1,14,,Athletics; Perception; Survival; Intimidation,,173,17,20,18,20,7,12,13,False,0
235,xenodochial_newton,Elf,Monk,Way of the Open Hand,14,,,,1,14,,Athletics; Acrobatics; Religion; Medicine; Perception,Grappler,135,19,14,20,16,12,18,13,False,0
236,elegant_johnson,Human,Fighter,Arcane Archer,14,,,,1,14,CN,Athletics; Acrobatics; Arcana; Perception; Intimidation,Sharpshooter; Lucky; Alert,115,19,9,20,16,16,9,9,True,1
237,amazing_matsumoto,Halfling,Warlock,The Hexblade,14,,,,1,14,,Athletics; Acrobatics; History; Deception; Intimidation; Persuasion,Second Chance; Squat Nimbleness; Great Weapon Master,140,14,18,18,15,13,15,18,True,8
238,vibrant_newton,Halfling,Fighter,Battle Master,14,,,,1,14,,Athletics; Acrobatics; Insight; Perception; Survival,Squat Nimbleness; Great Weapon Master; Second Chance; Medium Armor Master; Mage Slayer,196,18,18,18,16,13,13,18,False,0
239,compassionate_montalcini,Aasimar,Paladin,Oath of Redemption,14,,,,1,14,,Athletics; Perception; Intimidation; Persuasion,,169,16,18,10,16,10,11,16,True,8
240,modest_panini,Aasimar,Rogue,Assassin,14,,,,1,14,,Athletics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,143,16,12,20,16,11,11,14,False,0
241,admiring_ramanujan,Elf,Druid,Circle of the Moon,14,,,,1,14,NG,Nature; Religion; Animal Handling; Medicine; Perception,,154,12,10,12,17,10,20,11,True,19
242,dreamy_newton,Human,Fighter,Champion,14,,,,1,14,,Athletics; Insight; Perception; Survival,Tough,238,19,20,14,20,10,10,8,False,0
243,silly_goodall,Dwarf,Barbarian,Path of the Totem Warrior,14,,,,1,14,CN,Athletics; Acrobatics; Stealth; Perception; Survival; Intimidation,,193,23,26,20,20,12,14,18,True,3
244,youthful_panini,Elf,Druid,Circle of Dreams,14,,,,1,14,,Arcana; Nature; Religion; Animal Handling; Insight; Medicine; Perception; Survival,Skilled,94,14,10,16,11,12,20,12,True,22
245,condescending_tereshkova,Half-Elf,Warlock,The Undying,14,,,,1,14,CN,Sleight of Hand; Stealth; History; Investigation; Deception,Lucky; Elven Accuracy,98,14,8,17,15,9,9,20,True,17
246,clever_nightingale,Human,Rogue,Thief,14,,,,1,14,,Athletics; Acrobatics; Stealth; Insight; Perception; Persuasion,Lucky; Mobile; Alert; Tough,143,15,13,19,16,10,10,16,False,0
247,nostalgic_burnell,Human,Warlock,The Hexblade,14,,,,1,14,,Arcana; History; Insight; Perception,Lucky; War Caster; Medium Armor Master,115,14,10,16,16,13,10,19,False,0
248,suspicious_chandrasekhar,Human,Paladin,Oath of Vengeance,14,,,,1,14,,Athletics; Religion; Insight; Medicine,Tough; Lucky; Inspiring Leader,158,16,19,13,16,10,10,16,True,8
249,heuristic_kepler,Human,Wizard,School of Evocation,14,,,,1,14,,Arcana; History; Investigation; Medicine,Lucky; Elemental Adept; Mobile,100,11,10,13,16,19,16,10,False,0
250,stupefied_bhaskara,Human,Fighter,Purple Dragon Knight,14,,,,1,14,,Athletics; Acrobatics; Insight; Perception; Persuasion,Lucky; Sentinel; Shield Master; Tough; Alert,158,18,19,16,16,10,13,10,False,0
251,silly_tereshkova,Halfling,Monk,Way of the Drunken Master,14,,,,1,14,,Acrobatics; Sleight of Hand; Stealth; Deception; Performance,Mobile; Alert; Lucky,101,17,12,20,15,9,15,10,False,0
252,eager_khayyam,Human,Wizard,School of Abjuration,14,,,,1,14,,Arcana; History; Insight; Medicine,War Caster; Keen Mind,92,10,12,9,17,20,13,15,False,0
253,peaceful_austin,Elf,Ranger,Hunter,14,,,,1,14,CN,Sleight of Hand; Stealth; Investigation; Nature; Perception; Survival,Sharpshooter,167,17,12,20,20,13,18,8,True,7
254,frosty_varahamihira,,Wizard,School of Illusion,14,,,,1,14,,Stealth; Arcana; History; Investigation; Medicine; Perception,Spell Sniper,72,12,5,14,12,20,9,19,True,9
255,awesome_chatterjee,Tiefling,Warlock,The Fiend,14,,,,1,14,,Arcana; Insight; Perception; Deception; Persuasion,Ritual Caster; War Caster,87,12,11,14,12,15,17,16,False,0
256,upbeat_goodall,Firbolg,Cleric,Forge Domain,14,,,,1,14,,History; Religion; Insight; Medicine,,138,18,11,10,18,13,20,12,True,10
257,elastic_wiles,Human,Barbarian,Path of the Zealot,14,,,,1,14,,Athletics; Acrobatics; Animal Handling; Perception; Survival,Dual Wielder,219,20,8,20,18,10,12,10,False,0
258,practical_rubin,Gnome,Monk,Way of the Drunken Master,14,,,,1,14,,Athletics; Acrobatics; Insight; Perception; Performance,Lucky; Magic Initiate,101,15,10,18,15,12,13,10,False,0
259,confident_turing,Tiefling,Sorcerer,Wild Magic,14,,,,1,14,CN,Arcana; History; Insight; Persuasion,,103,17,12,14,14,12,12,20,True,6
260,quizzical_cori,Dragonborn,Paladin,Oath of Ancients,14,,,,1,14,LN,Athletics; Religion; Insight; Intimidation; Performance,,129,21,18,14,14,8,10,15,True,11
261,unruffled_euler,Half-Elf,Rogue,Swashbuckler,14,,,,1,14,CN,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,115,18,10,20,17,10,13,18,True,1
262,optimistic_shtern,Halfling,Rogue,Thief,14,,,,1,14,CG,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,101,19,14,18,14,13,10,14,False,0
263,frosty_shirley,Elf,Mystic,Order of the Soul Knife,14,,,,1,14,,Arcana; Insight; Medicine; Perception; Persuasion,Elven Accuracy; Resilient,115,17,10,20,16,12,10,10,True,1
264,priceless_wiles,Human,Fighter,Purple Dragon Knight,14,,,,1,14,,Athletics; Perception; Survival; Intimidation; Persuasion,Charger; Tough; Mobile; Alert,158,19,20,13,16,10,11,12,False,0
265,competent_ganguly,Half-Orc,Barbarian,Path of the Berserker,14,,,,1,14,,History; Insight; Perception; Survival; Intimidation,Great Weapon Master; Tough,159,16,20,11,15,7,12,12,False,0
